id,perturbation,db_id,train_idx,question,pre_ok,baseline_sql,baseline_ok,latency_baseline_s,baseline_tokens_in,baseline_tokens_out,refreshed_schema_sql,refreshed_schema_ok,latency_refreshed_schema_s,refreshed_tokens_in,refreshed_tokens_out,error_feedback_sql,error_feedback_ok,error_feedback_retry,latency_error_feedback_s,error_feedback_tokens_in,error_feedback_tokens_out,mcp_sql,mcp_method,mcp_verdict,mcp_ok,latency_mcp_s,mcp_tokens_in,mcp_tokens_out,backend
evo_tr_01471,TABLE_RENAME,debit_card_specializing,1471,What is the ratio of customers who pay in EUR against customers who pay in CZK?,1,"SELECT 
    (SELECT COUNT(DISTINCT CustomerID) FROM customers WHERE Currency = 'EUR') * 1.0 /
    (SELECT COUNT(DISTINCT CustomerID) FROM customers WHERE Currency = 'CZK') AS ratio",0,1.2062,173,52,"SELECT 
    (SELECT COUNT(DISTINCT CustomerID) FROM clients WHERE Currency = 'EUR') * 1.0 /
    (SELECT COUNT(DISTINCT CustomerID) FROM clients WHERE Currency = 'CZK') AS ratio",1,1.459,173,52,"SELECT 
    (SELECT COUNT(DISTINCT CustomerID) FROM transactions_1k WHERE CustomerID IN (SELECT CustomerID FROM customers WHERE Currency = 'EUR')) * 1.0 /
    (SELECT COUNT(DISTINCT CustomerID) FROM transactions_1k WHERE CustomerID IN (SELECT CustomerID FROM customers WHERE Currency = 'CZK')) AS ratio",0,1,1.5024,254,78,SELECT (SELECT COUNT(DISTINCT CustomerID) FROM clients WHERE Currency = 'EUR') * 1.0 / (SELECT COUNT(DISTINCT CustomerID) FROM clients WHERE Currency = 'CZK') AS ratio,ast,silent_failure_suspected,1,1.3953,271,49,openai_compat
evo_tr_01472,TABLE_RENAME,debit_card_specializing,1472,"In 2012, who had the least consumption in LAM?",1,"SELECT y.CustomerID
FROM yearmonth y
JOIN customers c ON y.CustomerID = c.CustomerID
WHERE y.Date LIKE '2012%' AND c.Segment = 'LAM'
GROUP BY y.CustomerID
ORDER BY SUM(y.Consumption) ASC
LIMIT 1",0,1.4509,169,61,"SELECT c.CustomerID
FROM customers c
JOIN monthly_consumption mc ON c.CustomerID = mc.CustomerID
WHERE c.Segment = 'LAM' AND strftime('%Y', mc.Date) = '2012'
GROUP BY c.CustomerID
ORDER BY SUM(mc.Consumption) ASC
LIMIT 1",0,1.4568,170,68,"SELECT y.CustomerID
FROM transactions_1k t
JOIN customers c ON t.CustomerID = c.CustomerID
JOIN yearmonth y ON t.CustomerID = y.CustomerID
WHERE y.Date LIKE '2012%' AND c.Segment = 'LAM'
GROUP BY y.CustomerID
ORDER BY SUM(y.Consumption) ASC
LIMIT 1",0,1,1.343,260,76,"SELECT y.CustomerID 
FROM monthly_consumption AS y 
JOIN customers AS c ON y.CustomerID = c.CustomerID 
WHERE y.Date LIKE '2012%' AND c.Segment = 'LAM' 
GROUP BY y.CustomerID 
ORDER BY SUM(y.Consumption) ASC 
LIMIT 1",ast,silent_failure_suspected,1,1.5343,281,65,openai_compat
evo_tr_01473,TABLE_RENAME,debit_card_specializing,1473,What was the average monthly consumption of customers in SME for the year 2013?,0,"SELECT AVG(y.Consumption) AS AverageMonthlyConsumption
FROM yearmonth y
JOIN customers c ON y.CustomerID = c.CustomerID
WHERE c.Segment = 'SME' AND y.Date LIKE '2013-%'",0,1.4488,172,50,"SELECT AVG(mc.Consumption) AS AverageMonthlyConsumption
FROM monthly_consumption mc
JOIN clients c ON mc.CustomerID = c.CustomerID
WHERE c.Segment = 'SME' AND strftime('%Y', mc.Date) = '2013'",0,1.2779,173,56,"SELECT AVG(y.Consumption) AS AverageMonthlyConsumption
FROM yearmonth y
JOIN customers c ON y.CustomerID = c.CustomerID
WHERE c.Segment = 'SME' AND y.Date LIKE '2013-%'",0,1,1.43,252,50,SELECT AVG(y.Consumption) AS AverageMonthlyConsumption FROM monthly_consumption AS y JOIN clients AS c ON y.CustomerID = c.CustomerID WHERE c.Segment = 'SME' AND y.Date LIKE '2013-%',ast,valid,0,0.0759,0,0,openai_compat
evo_tr_01020,TABLE_RENAME,european_football_2,1020,Which player has the highest overall rating? Indicate the player's api id.,1,"SELECT player_api_id 
FROM Player_Attributes 
ORDER BY overall_rating DESC 
LIMIT 1",0,1.2765,1086,24,"SELECT player_api_id 
FROM player_stats 
ORDER BY overall_rating DESC 
LIMIT 1",1,1.3082,1085,23,"SELECT player_api_id 
FROM Player_Attributes 
ORDER BY overall_rating DESC 
LIMIT 1",0,1,1.2501,1141,24,SELECT player_api_id FROM player_stats ORDER BY overall_rating DESC LIMIT 1,ast,valid,1,0.0627,0,0,openai_compat
evo_tr_01021,TABLE_RENAME,european_football_2,1021,What is the height of the tallest player? Indicate his name.,0,"SELECT player_name, height 
FROM Player 
WHERE height = (SELECT MAX(height) FROM Player)",0,1.1162,1085,24,"SELECT player_name, height 
FROM athlete 
ORDER BY height DESC 
LIMIT 1",0,0.9973,1085,22,"SELECT player_name, height 
FROM Player 
WHERE height = (SELECT MAX(height) FROM Player)",0,1,1.5107,1138,24,"SELECT player_name, height FROM athlete WHERE height = (SELECT MAX(height) FROM athlete)",ast,valid,0,0.0294,0,0,openai_compat
evo_tr_01022,TABLE_RENAME,european_football_2,1022,What is the preferred foot when attacking of the player with the lowest potential?,0,"SELECT preferred_foot
FROM Player_Attributes
WHERE potential = (SELECT MIN(potential) FROM Player_Attributes)",0,1.2159,1086,28,"SELECT preferred_foot
FROM player_stats
WHERE potential = (SELECT MIN(potential) FROM player_stats)",0,1.0292,1085,26,"SELECT preferred_foot
FROM Player_Attributes
WHERE potential = (SELECT MIN(potential) FROM Player_Attributes)",0,1,1.1897,1145,28,SELECT preferred_foot FROM player_stats WHERE potential = (SELECT MIN(potential) FROM player_stats),ast,valid,0,0.0853,0,0,openai_compat
evo_tr_01023,TABLE_RENAME,european_football_2,1023,"Among the players with an overall rating between 60 to 65, how many players whose going to be in all of your attack moves instead of defensing?",0,"SELECT COUNT(DISTINCT p.id) 
FROM Player p
JOIN Player_Attributes pa ON p.player_api_id = pa.player_api_id
WHERE pa.overall_rating BETWEEN 60 AND 65
AND pa.attacking_work_rate = 'high'
AND pa.defensive_work_rate = 'low'",0,1.3837,1103,65,"SELECT COUNT(DISTINCT ps.player_api_id) 
FROM player_stats ps
WHERE ps.overall_rating BETWEEN 60 AND 65
AND ps.attacking_work_rate = 'high'
AND ps.defensive_work_rate = 'low'",0,1.2168,1102,52,"SELECT COUNT(DISTINCT p.id) 
FROM Player p
JOIN Player_Attributes pa ON p.player_fifa_api_id = pa.player_fifa_api_id
WHERE pa.overall_rating BETWEEN 60 AND 65
AND pa.attacking_work_rate = 'high'
AND pa.defensive_work_rate = 'low'",0,1,2.6315,1199,69,SELECT COUNT(DISTINCT p.id) FROM Player AS p JOIN player_stats AS pa ON p.player_api_id = pa.player_api_id WHERE pa.overall_rating BETWEEN 60 AND 65 AND pa.attacking_work_rate = 'high' AND pa.defensive_work_rate = 'low',ast,valid,0,0.102,0,0,openai_compat
evo_tr_00089,TABLE_RENAME,financial,89,How many accounts who choose issuance after transaction are staying in East Bohemia region?,0,"SELECT COUNT(DISTINCT a.account_id)
FROM account a
JOIN disp d ON a.account_id = d.account_id
JOIN card c ON d.disp_id = c.disp_id
JOIN district dis ON a.district_id = dis.district_id
WHERE a.frequency = 'issuance after transaction' AND dis.A2 = 'East Bohemia'",0,1.6726,302,78,"SELECT COUNT(DISTINCT ca.account_id)
FROM customer_account ca
JOIN disp d ON ca.account_id = d.account_id
JOIN client c ON d.client_id = c.client_id
JOIN region r ON c.district_id = r.district_id
WHERE ca.frequency = 'issuance after transaction' AND r.A2 = 'East Bohemia'",0,4.5885,303,77,"SELECT COUNT(DISTINCT a.account_id)
FROM account a
JOIN disp d ON a.account_id = d.account_id
JOIN card c ON d.disp_id = c.disp_id
JOIN district dis ON a.district_id = dis.district_id
WHERE a.frequency = 'issuance after transaction' AND dis.A2 = 'East Bohemia region'",0,1,1.3528,409,79,"SELECT COUNT(DISTINCT a.account_id) 
FROM customer_account AS a 
JOIN disp AS d ON a.account_id = d.account_id 
JOIN card AS c ON d.disp_id = c.disp_id 
JOIN region AS r ON a.district_id = r.district_id 
WHERE a.frequency = 'issuance after transaction' 
AND r.A2 = 'East Bohemia'",ast,silent_failure_suspected,0,2.1803,452,85,openai_compat
evo_tr_00090,TABLE_RENAME,financial,90,How many accounts who have region in Prague are eligible for loans?,0,"SELECT COUNT(DISTINCT a.account_id) 
FROM account a
JOIN district d ON a.district_id = d.district_id
WHERE d.A2 = 'Prague'
AND a.account_id NOT IN (SELECT account_id FROM loan WHERE status = 'B' OR status = 'D')",0,1.6496,298,65,"SELECT COUNT(DISTINCT a.account_id) 
FROM account a
JOIN district d ON a.district_id = d.district_id
LEFT JOIN financial_assistance fa ON a.account_id = fa.account_id
WHERE d.A2 = 'Prague' AND fa.loan_id IS NULL",0,1.8357,300,63,"SELECT COUNT(DISTINCT a.account_id) 
FROM account a
JOIN district d ON a.district_id = d.district_id
WHERE d.A2 = 'Prague'
AND a.account_id NOT IN (SELECT account_id FROM loan WHERE status = 'B' OR status = 'D')",0,1,1.1486,392,65,"SELECT COUNT(DISTINCT a.account_id) 
FROM account AS a 
JOIN district AS d ON a.district_id = d.district_id 
WHERE d.A2 = 'Prague' 
AND NOT a.account_id IN (
    SELECT account_id 
    FROM financial_assistance 
    WHERE status = 'B' OR status = 'D'
)",ast,silent_failure_suspected,0,1.2282,417,76,openai_compat
evo_tr_00091,TABLE_RENAME,financial,91,"The average unemployment ratio of 1995 and 1996, which one has higher percentage?",1,"SELECT 
    CASE 
        WHEN AVG(CASE WHEN A5 LIKE '1995%' THEN A9 END) > AVG(CASE WHEN A5 LIKE '1996%' THEN A9 END) THEN '1995'
        ELSE '1996'
    END AS year_with_higher_unemployment
FROM district",0,1.5946,304,68,"SELECT 
    CASE 
        WHEN AVG(CASE WHEN A5 = '1995' THEN A9 END) > AVG(CASE WHEN A5 = '1996' THEN A9 END) THEN '1995'
        ELSE '1996'
    END AS year_with_higher_unemployment
FROM region
WHERE A5 IN ('1995', '1996')",1,1.5033,304,80,"SELECT 
    CASE 
        WHEN AVG(CASE WHEN A5 = '1995' THEN A9 END) > AVG(CASE WHEN A5 = '1996' THEN A9 END) THEN '1995'
        ELSE '1996'
    END AS year_with_higher_unemployment
FROM ""district""",0,1,1.443,401,69,SELECT CASE WHEN AVG(CASE WHEN A5 LIKE '1995%' THEN A9 END) > AVG(CASE WHEN A5 LIKE '1996%' THEN A9 END) THEN '1995' ELSE '1996' END AS year_with_higher_unemployment FROM region,ast,valid,1,0.0467,0,0,openai_compat
evo_tr_00092,TABLE_RENAME,financial,92,List out the no. of districts that have female average salary is more than 6000 but less than 10000?,0,"SELECT COUNT(DISTINCT d.district_id)
FROM district d
JOIN client c ON d.district_id = c.district_id
JOIN disp dp ON c.client_id = dp.client_id
JOIN account a ON dp.account_id = a.account_id
JOIN trans t ON a.account_id = t.account_id
WHERE c.gender = 'F' 
GROUP BY d.district_id
HAVING AVG(CASE WHEN t.type = 'credit' THEN t.amount ELSE 0 END) BETWEEN 6000 AND 10000",0,1.5381,310,112,"SELECT COUNT(DISTINCT r.district_id) 
FROM region r
JOIN customer c ON r.district_id = c.district_id
WHERE c.gender = 'F' AND r.A4 > 6000 AND r.A4 < 10000",0,1.4526,310,57,"SELECT COUNT(DISTINCT d.district_id)
FROM district d
JOIN client c ON d.district_id = c.district_id
JOIN disp dp ON c.client_id = dp.client_id
JOIN account a ON dp.account_id = a.account_id
JOIN trans t ON a.account_id = t.account_id
WHERE c.gender = 'F' 
GROUP BY d.district_id
HAVING AVG(CASE WHEN t.type = 'credit' THEN t.amount ELSE 0 END) BETWEEN 6000 AND 10000",0,1,1.7971,451,112,"SELECT COUNT(DISTINCT r.district_id) 
FROM region AS r 
JOIN customer AS c ON r.district_id = c.district_id 
JOIN disp AS dp ON c.client_id = dp.client_id 
JOIN account AS a ON dp.account_id = a.account_id 
JOIN trans AS t ON a.account_id = t.account_id 
WHERE c.gender = 'F' 
GROUP BY r.district_id 
HAVING AVG(CASE WHEN t.type = 'credit' THEN t.amount ELSE 0 END) BETWEEN 6000 AND 10000",ast,silent_failure_suspected,0,2.7553,489,118,openai_compat
evo_tr_00846,TABLE_RENAME,formula_1,846,Please list the reference names of the drivers who are eliminated in the first period in race number 20.,0,"SELECT d.driverRef
FROM qualifying q
JOIN drivers d ON q.driverId = d.driverId
WHERE q.raceId = 20 AND q.q2 IS NULL AND q.q3 IS NULL",0,1.2113,458,46,"SELECT rd.driverRef
FROM race_qualification rq
JOIN race_drivers rd ON rq.driverId = rd.driverId
WHERE rq.raceId = 20 AND rq.q2 IS NULL",0,1.369,462,44,"SELECT d.driverRef
FROM results r
JOIN drivers d ON r.driverId = d.driverId
WHERE r.raceId = 20 AND r.position IS NULL",0,1,1.8496,533,40,SELECT d.driverRef FROM race_qualification AS q JOIN race_drivers AS d ON q.driverId = d.driverId WHERE q.raceId = 20 AND q.q2 IS NULL AND q.q3 IS NULL,ast,valid,0,0.048,0,0,openai_compat
evo_tr_00847,TABLE_RENAME,formula_1,847,What is the surname of the driver with the best lap time in race number 19 in the second qualifying period?,1,"SELECT d.surname
FROM qualifying q
JOIN drivers d ON q.driverId = d.driverId
WHERE q.raceId = 19
ORDER BY q.q2 ASC
LIMIT 1",0,1.4127,460,45,"SELECT d.surname
FROM race_qualification rq
JOIN drivers d ON rq.driverId = d.driverId
WHERE rq.raceId = 19 AND rq.q2 IS NOT NULL
ORDER BY CAST(SUBSTR(rq.q2, 1, 2) AS INTEGER) * 60000 + CAST(SUBSTR(rq.q2, 4, 2) AS INTEGER) * 1000 + CAST(SUBSTR(rq.q2, 7) AS INTEGER)
LIMIT 1",0,2.8896,462,110,"SELECT d.surname
FROM qualifying q
JOIN drivers d ON q.driverId = d.driverId
JOIN races r ON q.raceId = r.raceId
WHERE r.round = 19 AND q.q2 IS NOT NULL
ORDER BY q.q2 ASC
LIMIT 1",0,1,1.1261,534,64,SELECT d.surname FROM race_qualification AS q JOIN drivers AS d ON q.driverId = d.driverId WHERE q.raceId = 19 ORDER BY q.q2 ASC LIMIT 1,ast,valid,1,0.0519,0,0,openai_compat
evo_tr_00848,TABLE_RENAME,formula_1,848,Please list the year during which the race is held on circuits in Shanghai.,1,"SELECT DISTINCT r.year
FROM races r
JOIN circuits c ON r.circuitId = c.circuitId
WHERE c.location = 'Shanghai'",0,1.1821,452,34,"SELECT DISTINCT re.year
FROM race_events re
JOIN circuits c ON re.circuitId = c.circuitId
WHERE c.location = 'Shanghai'",1,1.3686,453,35,"SELECT DISTINCT r.year
FROM races r
JOIN circuits c ON r.circuitId = c.circuitId
WHERE c.location = 'Shanghai'",0,1,4.3173,515,34,SELECT DISTINCT r.year FROM race_events AS r JOIN circuits AS c ON r.circuitId = c.circuitId WHERE c.location = 'Shanghai',ast,valid,1,0.0487,0,0,openai_compat
evo_tr_00849,TABLE_RENAME,formula_1,849,Where can the introduction of the races held on Circuit de Barcelona-Catalunya be found?,0,SELECT url FROM races WHERE circuitId = (SELECT circuitId FROM circuits WHERE name = 'Circuit de Barcelona-Catalunya'),0,1.4421,455,29,"SELECT re.url
FROM race_events re
JOIN race_tracks rt ON re.circuitId = rt.circuitId
WHERE rt.name = 'Circuit de Barcelona-Catalunya'",0,1.3215,457,40,SELECT url FROM races WHERE circuitId = (SELECT circuitId FROM circuits WHERE name = 'Circuit de Barcelona-Catalunya'),0,1,0.8907,513,29,SELECT url FROM race_events WHERE circuitId = (SELECT circuitId FROM race_tracks WHERE name = 'Circuit de Barcelona-Catalunya'),ast,silent_failure_suspected,0,1.3537,561,31,openai_compat
evo_tr_01312,TABLE_RENAME,student_club,1312,What's Angela Sanders's major?,1,"SELECT major.major_name
FROM member
JOIN major ON member.link_to_major = major.major_id
WHERE member.first_name = 'Angela' AND member.last_name = 'Sanders'",0,0.9575,269,41,"SELECT f.major_name
FROM member m
JOIN field_of_study f ON m.link_to_major = f.major_id
WHERE m.first_name = 'Angela' AND m.last_name = 'Sanders'",1,0.9993,272,46,"SELECT major.major_name
FROM member
JOIN major ON member.link_to_major = major.major_id
WHERE member.first_name = 'Angela' AND member.last_name = 'Sanders'",0,1,2.0756,339,41,"SELECT field_of_study.major_name 
FROM member 
JOIN field_of_study ON member.link_to_major = field_of_study.major_id 
WHERE member.first_name = 'Angela' AND member.last_name = 'Sanders'",ast,silent_failure_suspected,1,1.3704,365,50,openai_compat
evo_tr_01313,TABLE_RENAME,student_club,1313,How many students in the Student_Club are from the College of Engineering?,1,"SELECT COUNT(*) 
FROM member 
JOIN major ON member.link_to_major = major.major_id 
WHERE major.college = 'College of Engineering'",0,0.993,278,33,"SELECT COUNT(*) 
FROM member 
JOIN subject ON member.link_to_major = subject.major_id 
WHERE subject.college = 'College of Engineering'",1,0.9533,278,33,"SELECT COUNT(*) 
FROM member 
JOIN major ON member.link_to_major = major.major_id 
WHERE major.college = 'Engineering'",0,1,1.0603,340,31,"SELECT COUNT(*) 
FROM member 
JOIN subject ON member.link_to_major = subject.major_id 
WHERE subject.college = 'College of Engineering'",ast,valid,1,0.9853,357,33,openai_compat
evo_tr_01314,TABLE_RENAME,student_club,1314,Please list the full names of the students in the Student_Club that come from the Art and Design Department.,0,"SELECT m.first_name || ' ' || m.last_name AS full_name
FROM member m
JOIN major ma ON m.link_to_major = ma.major_id
WHERE ma.department = 'Art and Design'",0,1.4079,285,45,"SELECT m.first_name || ' ' || m.last_name AS full_name
FROM member m
JOIN subject s ON m.link_to_major = s.major_id
WHERE s.department = 'Art and Design'",0,1.1321,285,45,"SELECT m.first_name || ' ' || m.last_name AS full_name
FROM member m
JOIN major ma ON m.link_to_major = ma.major_id
WHERE ma.department = 'Art and Design'",0,1,1.2348,359,45,"SELECT m.first_name || ' ' || m.last_name AS full_name 
FROM member AS m 
JOIN subject AS s ON m.link_to_major = s.major_id 
WHERE s.department = 'Art and Design'",ast,silent_failure_suspected,0,1.3175,378,47,openai_compat
evo_tr_01315,TABLE_RENAME,student_club,1315,"How many students of the Student_Club have attended the event ""Women's Soccer""?",1,"SELECT COUNT(DISTINCT attendance.link_to_member) 
FROM attendance 
JOIN event ON attendance.link_to_event = event.event_id 
WHERE event.event_name = ""Women's Soccer""",0,1.0732,279,39,"SELECT COUNT(DISTINCT p.link_to_member) 
FROM participation p
JOIN activity a ON p.link_to_event = a.event_id
WHERE a.event_name = ""Women's Soccer""",1,1.3177,279,41,"SELECT COUNT(DISTINCT attendance.link_to_member) 
FROM attendance 
JOIN event ON attendance.link_to_event = event.event_id 
WHERE event.event_name = ""Women's Soccer""",0,1,1.5918,347,39,"SELECT COUNT(DISTINCT participation.link_to_member) 
FROM participation 
JOIN activity ON participation.link_to_event = activity.event_id 
WHERE activity.event_name = ""Women's Soccer""",ast,valid,1,1.2772,385,39,openai_compat
evo_tr_00717,TABLE_RENAME,superhero,717,Please list all the superpowers of 3-D Man.,1,"SELECT sp.power_name
FROM superhero AS sh
JOIN hero_power AS hp ON sh.id = hp.hero_id
JOIN superpower AS sp ON hp.power_id = sp.id
WHERE sh.superhero_name = '3-D Man'",0,1.593,221,51,"SELECT sp.power_name
FROM character c
JOIN hero_power hp ON c.id = hp.hero_id
JOIN superpower sp ON hp.power_id = sp.id
WHERE c.superhero_name = '3-D Man'",1,0.9886,221,48,"SELECT sp.power_name
FROM superhero AS sh
JOIN hero_power AS hp ON sh.id = hp.hero_id
JOIN superpower AS sp ON hp.power_id = sp.id
WHERE sh.superhero_name = '3-D Man'",0,1,1.3565,301,51,SELECT sp.power_name FROM character AS ch JOIN hero_power AS hp ON ch.id = hp.hero_id JOIN superpower AS sp ON hp.power_id = sp.id WHERE ch.superhero_name = '3-D Man',ast,silent_failure_suspected,1,1.1706,318,47,openai_compat
evo_tr_00718,TABLE_RENAME,superhero,718,"How many superheroes have the super power of ""Super Strength""?",1,"SELECT COUNT(DISTINCT hero_id) 
FROM hero_power 
JOIN superpower ON hero_power.power_id = superpower.id 
WHERE superpower.power_name = 'Super Strength'",0,1.0496,221,40,"SELECT COUNT(DISTINCT h.id) 
FROM superhero h
JOIN hero_ability ha ON h.id = ha.hero_id
JOIN ability_catalog ac ON ha.power_id = ac.id
WHERE ac.power_name = 'Super Strength'",1,1.1762,222,51,"SELECT COUNT(DISTINCT hero_id) 
FROM hero_power 
JOIN superpower ON hero_power.power_id = superpower.id 
WHERE superpower.power_name = 'Super Strength'",0,1,1.1068,291,40,"SELECT COUNT(DISTINCT hero_id) 
FROM hero_ability 
JOIN ability_catalog ON hero_ability.power_id = ability_catalog.id 
WHERE ability_catalog.power_name = 'Super Strength'",ast,valid,1,1.2923,334,42,openai_compat
