id,perturbation,db_id,train_idx,question,pre_ok,baseline_sql,baseline_ok,latency_baseline_s,baseline_tokens_in,baseline_tokens_out,refreshed_schema_sql,refreshed_schema_ok,latency_refreshed_schema_s,refreshed_tokens_in,refreshed_tokens_out,error_feedback_sql,error_feedback_ok,error_feedback_retry,latency_error_feedback_s,error_feedback_tokens_in,error_feedback_tokens_out,mcp_sql,mcp_method,mcp_verdict,mcp_ok,latency_mcp_s,mcp_tokens_in,mcp_tokens_out,backend
evo_tr_00001,TABLE_RENAME,california_schools,1,Please list the lowest three eligible free rates for students aged 5-17 in continuation schools.,0,"SELECT School, ""Percent (%) Eligible Free (Ages 5-17)""
FROM frpm
WHERE ""Educational Option Type"" = 'Continuation'
AND ""Percent (%) Eligible Free (Ages 5-17)"" IS NOT NULL
ORDER BY ""Percent (%) Eligible Free (Ages 5-17)"" ASC
LIMIT 3",0,1.3562,669,88,"SELECT 
  School,
  District,
  County,
  ""Percent (%) Eligible Free (Ages 5-17)""
FROM FreeReducedPriceMeals
WHERE ""School Type"" = 'Continuation'
  AND ""Percent (%) Eligible Free (Ages 5-17)"" IS NOT NULL
ORDER BY ""Percent (%) Eligible Free (Ages 5-17)"" ASC
LIMIT 3",0,1.4425,676,108,"SELECT School Name, ""Percent (%) Eligible Free (Ages 5-17)""
FROM frpm
WHERE ""Educational Option Type"" = 'Continuation'
AND ""Percent (%) Eligible Free (Ages 5-17)"" IS NOT NULL
ORDER BY ""Percent (%) Eligible Free (Ages 5-17)"" ASC
LIMIT 3",0,1,1.3861,790,84,"SELECT School Name, ""Percent (%) Eligible Free (Ages 5-17)"" FROM FreeReducedPriceMeals WHERE ""Educational Option Type"" = 'Continuation' AND ""Percent (%) Eligible Free (Ages 5-17)"" IS NOT NULL ORDER BY ""Percent (%) Eligible Free (Ages 5-17)"" ASC LIMIT 3",ast,execution_error,0,1.1827,827,91,anthropic
evo_tr_00002,TABLE_RENAME,california_schools,2,Please list the zip code of all the charter schools in Fresno County Office of Education.,0,"SELECT DISTINCT s.Zip
FROM schools s
WHERE s.Charter = 1
AND s.County = 'Fresno'
AND s.District LIKE '%Office of Education%'",0,1.0625,668,52,"SELECT DISTINCT Zip
FROM EducationalInstitutions
WHERE Charter = 1
AND County = 'Fresno'
AND (EdOpsName LIKE '%County Office%' OR DOCType = 'County Office of Education')
AND Zip IS NOT NULL",0,1.3682,680,71,"SELECT DISTINCT s.Zip
FROM schools s
WHERE s.Charter = 1
AND s.County = 'Fresno'
AND s.District LIKE '%Office of Education%'",0,1,1.1728,752,47,SELECT DISTINCT s.Zip FROM EducationalInstitutions AS s WHERE s.Charter = 1 AND s.County = 'Fresno' AND s.District LIKE '%Office of Education%',ast,valid,0,0.0539,0,0,anthropic
evo_tr_00003,TABLE_RENAME,california_schools,3,What is the unabbreviated mailing street address of the school with the highest FRPM count for K-12 students?,1,"SELECT MailStreet
FROM schools
WHERE CDSCode = (
  SELECT CDSCode
  FROM frpm
  WHERE ""FRPM Count (K-12)"" = (
    SELECT MAX(""FRPM Count (K-12)"")
    FROM frpm
    WHERE ""FRPM Count (K-12)"" IS NOT NULL
  )
  LIMIT 1
)",0,1.4372,677,95,"SELECT e.MailStreet
FROM EducationalInstitutions e
JOIN frpm f ON e.CDSCode = f.CDSCode
ORDER BY f.""FRPM Count (K-12)"" DESC
LIMIT 1",1,1.2564,682,61,"SELECT MailStreet
FROM schools
WHERE CDSCode = (
  SELECT CDSCode
  FROM frpm
  WHERE ""FRPM Count (K-12)"" = (
    SELECT MAX(""FRPM Count (K-12)"")
    FROM frpm
    WHERE ""FRPM Count (K-12)"" IS NOT NULL
  )
  LIMIT 1
)",0,1,1.1916,804,90,"SELECT MailStreet FROM EducationalInstitutions WHERE CDSCode = (SELECT CDSCode FROM frpm WHERE ""FRPM Count (K-12)"" = (SELECT MAX(""FRPM Count (K-12)"") FROM frpm WHERE NOT ""FRPM Count (K-12)"" IS NULL) LIMIT 1)",ast,valid,1,0.0738,0,0,anthropic
evo_tr_00340,TABLE_RENAME,card_games,340,Which are the cards that have incredibly powerful foils.,0,"I need to find cards that have ""incredibly powerful foils"". This is a subjective phrase, but based on the schema, I can interpret this as cards that:
1. Have foils available (hasFoil = 1)
2. Are likely powerful/valuable cards

Since ""incredibly powerful"" is vague, I'll look for cards that have foils and are marked as promos or have high edhrecRank (lower rank = more powerful in EDH), or are reserved list cards.

However, the most straightforward interpretation of ""incredibly powerful foils"" would be cards that have foil versions and are considered powerful. Without a specific ""power level"" metric, I'll return cards that have foils and are either:
- Reserved list cards (isReserved = 1)
- Promos (isPromo = 1)
- Have low EDHREC rank (highly played)

```sql
SELECT DISTINCT name, hasFoil, isReserved, isPromo, edhrecRank
FROM cards
WHERE hasFoil = 1 AND (isReserved = 1 OR isPromo = 1 OR (edhrecRank IS NOT NULL AND edhrecRank < 100))
ORDER BY edhrecRank ASC, isReserved DESC, isPromo DESC
LIMIT 50",0,3.8865,672,308,"I need to find cards that have ""incredibly powerful foils"". This is a subjective query, but based on the schema, I can interpret this as cards that:
1. Have foils available (hasFoil = 1)
2. Are likely powerful based on being reprinted, reserved, or having high edhrecRank (lower rank = more powerful in EDH)

Since ""incredibly powerful"" is vague, I'll look for cards that have foils and are marked as reserved (isReserved = 1), which typically indicates powerful cards, or have a very good EDH rank.

```sql
SELECT DISTINCT name, setCode, hasFoil, isReserved, edhrecRank, rarity
FROM card_details
WHERE hasFoil = 1 AND (isReserved = 1 OR (edhrecRank IS NOT NULL AND edhrecRank < 100))
ORDER BY edhrecRank ASC, rarity DESC
LIMIT 50",0,2.9828,674,230,"SELECT DISTINCT name, hasFoil, isReserved, isPromo, edhrecRank
FROM cards
WHERE hasFoil = 1 AND (isReserved = 1 OR isPromo = 1 OR (edhrecRank IS NOT NULL AND edhrecRank < 100))
ORDER BY edhrecRank ASC, isReserved DESC, isPromo DESC
LIMIT 50",0,1,1.4958,1015,109,"SELECT DISTINCT name, hasFoil, isReserved, isPromo, edhrecRank
FROM card_details
WHERE hasFoil = 1 AND (isReserved = 1 OR isPromo = 1 OR (edhrecRank IS NOT NULL AND edhrecRank < 100))
ORDER BY edhrecRank ASC, isReserved DESC, isPromo DESC
LIMIT 50",parse_error,silent_failure_suspected,0,1.3575,1038,111,anthropic
evo_tr_00341,TABLE_RENAME,card_games,341,What are the borderless cards available without powerful foils?,0,"SELECT DISTINCT c.name, c.setCode
FROM cards c
WHERE c.borderColor = 'borderless'
AND c.hasFoil = 0
ORDER BY c.name",0,1.7092,673,53,"SELECT DISTINCT pc.name, pc.uuid
FROM playing_cards pc
WHERE pc.borderColor = 'borderless'
AND pc.hasFoil = 0",0,1.3339,675,47,"SELECT DISTINCT c.name, c.setCode
FROM cards c
WHERE c.borderColor = 'borderless'
AND c.hasFoil = 0
ORDER BY c.name",0,1,1.3169,757,47,"SELECT DISTINCT c.name, c.setCode FROM playing_cards AS c WHERE c.borderColor = 'borderless' AND c.hasFoil = 0 ORDER BY c.name",ast,silent_failure_suspected,0,1.2284,781,52,anthropic
evo_tr_00342,TABLE_RENAME,card_games,342,List the card names with value that cost more converted mana for the face.,0,"SELECT name, convertedManaCost, faceConvertedManaCost
FROM cards
WHERE faceConvertedManaCost > convertedManaCost
ORDER BY name",0,1.3391,677,49,"SELECT name, convertedManaCost, faceConvertedManaCost
FROM card_details
WHERE faceConvertedManaCost > convertedManaCost
ORDER BY name",0,1.1071,679,51,"SELECT name, convertedManaCost, faceConvertedManaCost
FROM cards
WHERE faceConvertedManaCost > convertedManaCost
ORDER BY name",0,1,1.2627,757,43,"SELECT name, convertedManaCost, faceConvertedManaCost FROM card_details WHERE faceConvertedManaCost > convertedManaCost ORDER BY name",ast,valid,0,0.0933,0,0,anthropic
evo_tr_00343,TABLE_RENAME,card_games,343,Name all cards with 2015 frame style ranking below 100 on EDHRec.,0,"SELECT name
FROM cards
WHERE frameVersion = '2015' AND edhrecRank < 100 AND edhrecRank IS NOT NULL
ORDER BY edhrecRank",0,1.4174,682,50,"SELECT name
FROM card_details
WHERE frameVersion = '2015' AND edhrecRank < 100 AND edhrecRank IS NOT NULL
ORDER BY name",0,1.2565,684,48,"SELECT name
FROM cards
WHERE frameVersion = '2015' AND edhrecRank < 100 AND edhrecRank IS NOT NULL
ORDER BY edhrecRank",0,1,1.9037,763,44,SELECT name FROM card_details WHERE frameVersion = '2015' AND edhrecRank < 100 AND NOT edhrecRank IS NULL ORDER BY edhrecRank,ast,valid,0,0.0853,0,0,anthropic
evo_tr_00531,TABLE_RENAME,codebase_community,531,"Which user has a higher reputation, Harlan or Jarrod Dixon?",0,"SELECT DisplayName, Reputation
FROM users
WHERE DisplayName IN ('Harlan', 'Jarrod Dixon')
ORDER BY Reputation DESC
LIMIT 1",0,1.1242,453,46,"SELECT DisplayName, Reputation
FROM user_information
WHERE DisplayName IN ('Harlan', 'Jarrod Dixon')
ORDER BY Reputation DESC
LIMIT 1",0,1.0434,455,48,"SELECT DisplayName, Reputation
FROM users
WHERE DisplayName IN ('Harlan', 'Jarrod Dixon')
ORDER BY Reputation DESC
LIMIT 1",0,1,2.3465,530,40,"SELECT DisplayName, Reputation FROM user_information WHERE DisplayName IN ('Harlan', 'Jarrod Dixon') ORDER BY Reputation DESC LIMIT 1",ast,silent_failure_suspected,0,1.1516,552,43,anthropic
evo_tr_00532,TABLE_RENAME,codebase_community,532,Please list the display names of all the users whose accounts were created in the year 2011.,0,"SELECT DISTINCT DisplayName
FROM users
WHERE YEAR(CreationDate) = 2011",0,1.1209,457,25,"SELECT DISTINCT DisplayName
FROM user_information
WHERE YEAR(CreationDate) = 2011",0,1.4579,459,27,"SELECT DISTINCT DisplayName
FROM users
WHERE CAST(strftime('%Y', CreationDate) AS INTEGER) = 2011",0,1,1.5046,518,32,SELECT DISTINCT DisplayName FROM user_information WHERE YEAR(CreationDate) = 2011,ast,execution_error,0,1.207,542,29,anthropic
evo_tr_00533,TABLE_RENAME,codebase_community,533,How many users last accessed the website after 2014/9/1?,0,SELECT COUNT(*) FROM users WHERE LastAccessDate > '2014-09-01',0,1.0627,453,27,SELECT COUNT(*) FROM user_information WHERE LastAccessDate > '2014-09-01',0,1.2552,455,29,SELECT COUNT(*) FROM users WHERE LastAccessDate > '2014-09-01',0,1,4.0986,512,22,SELECT COUNT(*) FROM user_information WHERE LastAccessDate > '2014-09-01',ast,valid,0,0.0392,0,0,anthropic
evo_tr_00534,TABLE_RENAME,codebase_community,534,What is the display name of the user who has the most number of views?,1,"SELECT DisplayName
FROM users
ORDER BY Views DESC
LIMIT 1",0,1.1064,453,24,"SELECT DisplayName
FROM user_information
ORDER BY Views DESC
LIMIT 1",1,0.9685,455,22,"SELECT DisplayName
FROM users
ORDER BY Views DESC
LIMIT 1",0,1,2.1258,509,19,SELECT DisplayName FROM user_information ORDER BY Views DESC LIMIT 1,ast,valid,1,0.0346,0,0,anthropic
evo_tr_01470,TABLE_RENAME,debit_card_specializing,1470,How many gas stations in CZE has Premium gas?,0,"SELECT COUNT(DISTINCT gs.GasStationID)
FROM gasstations gs
WHERE gs.Country = 'CZE'
AND EXISTS (
  SELECT 1
  FROM transactions_1k t
  JOIN products p ON t.ProductID = p.ProductID
  WHERE t.GasStationID = gs.GasStationID
  AND p.Description LIKE '%Premium%'
)",0,1.5142,189,103,"SELECT COUNT(DISTINCT fs.GasStationID)
FROM fuelstations fs
JOIN transactions_1k t ON fs.GasStationID = t.GasStationID
JOIN products p ON t.ProductID = p.ProductID
WHERE fs.Country = 'CZE' AND p.Description LIKE '%Premium%'",0,1.6743,190,87,"SELECT COUNT(DISTINCT gs.GasStationID)
FROM gasstations gs
WHERE gs.Country = 'CZE'
AND EXISTS (
  SELECT 1
  FROM transactions_1k t
  JOIN products p ON t.ProductID = p.ProductID
  WHERE t.GasStationID = gs.GasStationID
  AND p.Description LIKE '%Premium%'
)",0,1,1.1811,326,98,SELECT COUNT(DISTINCT gs.GasStationID) FROM fuelstations AS gs WHERE gs.Country = 'CZE' AND EXISTS(SELECT 1 FROM transactions_1k AS t JOIN products AS p ON t.ProductID = p.ProductID WHERE t.GasStationID = gs.GasStationID AND p.Description LIKE '%Premium%'),ast,silent_failure_suspected,0,1.8944,340,88,anthropic
evo_tr_01471,TABLE_RENAME,debit_card_specializing,1471,What is the ratio of customers who pay in EUR against customers who pay in CZK?,1,"SELECT 
  CAST(COUNT(DISTINCT CASE WHEN c.Currency = 'EUR' THEN c.CustomerID END) AS FLOAT) / 
  COUNT(DISTINCT CASE WHEN c.Currency = 'CZK' THEN c.CustomerID END) AS ratio
FROM customers c
WHERE c.Currency IN ('EUR', 'CZK')",0,1.3581,196,89,"SELECT 
  CAST(COUNT(DISTINCT CASE WHEN c.Currency = 'EUR' THEN c.CustomerID END) AS FLOAT) / 
  COUNT(DISTINCT CASE WHEN c.Currency = 'CZK' THEN c.CustomerID END) AS ratio
FROM clients c
WHERE c.Currency IN ('EUR', 'CZK')",1,1.2956,196,89,"SELECT 
  CAST(COUNT(DISTINCT CASE WHEN Currency = 'EUR' THEN CustomerID END) AS FLOAT) / 
  COUNT(DISTINCT CASE WHEN Currency = 'CZK' THEN CustomerID END) AS ratio
FROM customers
WHERE Currency IN ('EUR', 'CZK')",0,1,1.1545,322,78,"SELECT CAST(COUNT(DISTINCT CASE WHEN c.Currency = 'EUR' THEN c.CustomerID END) AS REAL) / COUNT(DISTINCT CASE WHEN c.Currency = 'CZK' THEN c.CustomerID END) AS ratio FROM clients AS c WHERE c.Currency IN ('EUR', 'CZK')",ast,valid,1,0.0497,0,0,anthropic
evo_tr_01472,TABLE_RENAME,debit_card_specializing,1472,"In 2012, who had the least consumption in LAM?",0,"SELECT c.CustomerID
FROM yearmonth ym
JOIN customers c ON ym.CustomerID = c.CustomerID
WHERE c.Segment = 'LAM' AND strftime('%Y', ym.Date) = '2012'
ORDER BY ym.Consumption ASC
LIMIT 1",0,1.9015,191,78,"SELECT c.CustomerID
FROM monthly_consumption mc
JOIN customers c ON mc.CustomerID = c.CustomerID
WHERE c.Segment = 'LAM' AND strftime('%Y', mc.Date) = '2012'
GROUP BY c.CustomerID
ORDER BY SUM(mc.Consumption) ASC
LIMIT 1",0,1.9641,191,85,"SELECT c.CustomerID
FROM transactions_1k t
JOIN customers c ON t.CustomerID = c.CustomerID
WHERE c.Segment = 'LAM' AND strftime('%Y', t.Date) = '2012'
GROUP BY c.CustomerID
ORDER BY SUM(t.Amount) ASC
LIMIT 1",0,1,1.2485,303,80,"SELECT c.CustomerID FROM monthly_consumption AS ym JOIN customers AS c ON ym.CustomerID = c.CustomerID WHERE c.Segment = 'LAM' AND STRFTIME('%Y', ym.Date) = '2012' ORDER BY ym.Consumption ASC LIMIT 1",ast,silent_failure_suspected,0,1.2996,323,76,anthropic
evo_tr_01473,TABLE_RENAME,debit_card_specializing,1473,What was the average monthly consumption of customers in SME for the year 2013?,0,"SELECT AVG(Consumption) 
FROM yearmonth 
WHERE CustomerID IN (
  SELECT CustomerID 
  FROM customers 
  WHERE Segment = 'SME'
) 
AND strftime('%Y', Date) = '2013'",0,1.211,195,67,"SELECT AVG(Consumption)
FROM monthly_consumption
WHERE CustomerID IN (
  SELECT CustomerID
  FROM clients
  WHERE Segment = 'SME'
)
AND strftime('%Y', Date) = '2013'",0,1.5523,195,62,"SELECT AVG(Consumption) 
FROM yearmonth 
WHERE CustomerID IN (
  SELECT CustomerID 
  FROM customers 
  WHERE Segment = 'SME'
) 
AND Date LIKE '2013%'",0,1,1.4017,296,58,"SELECT AVG(Consumption) FROM monthly_consumption WHERE CustomerID IN (SELECT CustomerID FROM clients WHERE Segment = 'SME') AND STRFTIME('%Y', Date) = '2013'",ast,valid,0,0.1464,0,0,anthropic
evo_tr_01020,TABLE_RENAME,european_football_2,1020,Which player has the highest overall rating? Indicate the player's api id.,1,SELECT player_api_id FROM Player_Attributes ORDER BY overall_rating DESC LIMIT 1,0,1.3262,1413,25,SELECT player_api_id FROM player_stats WHERE overall_rating = (SELECT MAX(overall_rating) FROM player_stats) LIMIT 1,1,1.1687,1412,36,SELECT player_api_id FROM Player_Attributes ORDER BY overall_rating DESC LIMIT 1,0,1,1.2561,1477,24,SELECT player_api_id FROM player_stats ORDER BY overall_rating DESC LIMIT 1,ast,valid,1,0.0637,0,0,anthropic
evo_tr_01021,TABLE_RENAME,european_football_2,1021,What is the height of the tallest player? Indicate his name.,0,"SELECT player_name, height
FROM Player
WHERE height = (SELECT MAX(height) FROM Player)
LIMIT 1",0,1.6765,1412,31,"SELECT player_name, height
FROM athlete
WHERE height = (SELECT MAX(height) FROM athlete)
LIMIT 1",0,1.2638,1412,31,"SELECT player_name, height
FROM Player
WHERE height = (SELECT MAX(height) FROM Player)
LIMIT 1",0,1,1.8059,1479,30,"SELECT player_name, height FROM athlete WHERE height = (SELECT MAX(height) FROM athlete) LIMIT 1",ast,valid,0,0.029,0,0,anthropic
evo_tr_01022,TABLE_RENAME,european_football_2,1022,What is the preferred foot when attacking of the player with the lowest potential?,1,"SELECT preferred_foot
FROM Player_Attributes
WHERE potential = (SELECT MIN(potential) FROM Player_Attributes)
LIMIT 1",0,1.2763,1412,35,"SELECT preferred_foot
FROM player_stats
WHERE potential = (SELECT MIN(potential) FROM player_stats)
LIMIT 1",1,1.6321,1411,33,"SELECT preferred_foot
FROM Player_Attributes
WHERE potential = (SELECT MIN(potential) FROM Player_Attributes WHERE potential IS NOT NULL)
LIMIT 1",0,1,1.45,1486,39,SELECT preferred_foot FROM player_stats WHERE potential = (SELECT MIN(potential) FROM player_stats) LIMIT 1,ast,valid,1,0.0847,0,0,anthropic
evo_tr_01023,TABLE_RENAME,european_football_2,1023,"Among the players with an overall rating between 60 to 65, how many players whose going to be in all of your attack moves instead of defensing?",0,"SELECT COUNT(DISTINCT p.id)
FROM Player p
JOIN Player_Attributes pa ON p.player_api_id = pa.player_api_id
WHERE pa.overall_rating BETWEEN 60 AND 65
AND pa.attacking_work_rate = 'High'
AND pa.defensive_work_rate = 'Low'",0,1.4849,1430,87,"SELECT COUNT(DISTINCT player_api_id)
FROM player_stats
WHERE overall_rating BETWEEN 60 AND 65
AND attacking_work_rate = 'High'
AND defensive_work_rate = 'Low'",0,1.7333,1429,61,"SELECT COUNT(DISTINCT p.id)
FROM Player p
JOIN Player_Attributes pa ON p.player_fifa_api_id = pa.player_fifa_api_id
WHERE pa.overall_rating BETWEEN 60 AND 65
AND pa.attacking_work_rate = 'High'
AND pa.defensive_work_rate = 'Low'",0,1,2.1651,1552,86,SELECT COUNT(DISTINCT p.id) FROM Player AS p JOIN player_stats AS pa ON p.player_api_id = pa.player_api_id WHERE pa.overall_rating BETWEEN 60 AND 65 AND pa.attacking_work_rate = 'High' AND pa.defensive_work_rate = 'Low',ast,silent_failure_suspected,0,1.9649,1570,84,anthropic
evo_tr_00089,TABLE_RENAME,financial,89,How many accounts who choose issuance after transaction are staying in East Bohemia region?,0,"SELECT COUNT(DISTINCT a.account_id)
FROM account a
JOIN disp d ON a.account_id = d.account_id
JOIN client c ON d.client_id = c.client_id
JOIN district dist ON c.district_id = dist.district_id
JOIN card ca ON d.disp_id = ca.disp_id
JOIN trans t ON a.account_id = t.account_id
WHERE dist.A2 = 'East Bohemia'
AND ca.issued > t.date
GROUP BY a.account_id
HAVING COUNT(DISTINCT a.account_id) > 0;
```

Wait, let me reconsider. The question asks for accounts where ""issuance after transaction"" - meaning card issuance date is after transaction date. Let me refine:

```sql
SELECT COUNT(DISTINCT a.account_id)
FROM account a
JOIN disp d ON a.account_id = d.account_id
JOIN client c ON d.client_id = c.client_id
JOIN district dist ON c.district_id = dist.district_id
JOIN card ca ON d.disp_id = ca.disp_id
JOIN trans t ON a.account_id = t.account_id
WHERE dist.A2 = 'East Bohemia'
AND ca.issued > t.date",0,2.3871,360,323,"SELECT COUNT(DISTINCT ca.account_id)
FROM customer_account ca
JOIN disp d ON ca.account_id = d.account_id
JOIN card c ON d.disp_id = c.disp_id
JOIN region r ON ca.district_id = r.district_id
WHERE c.issued > (
  SELECT MAX(t.date)
  FROM trans t
  WHERE t.account_id = ca.account_id
)
AND r.A2 = 'East Bohemia'",0,20.9124,362,128,"SELECT COUNT(DISTINCT a.account_id)
FROM account a
JOIN disp d ON a.account_id = d.account_id
JOIN client c ON d.client_id = c.client_id
JOIN district dist ON c.district_id = dist.district_id
JOIN card ca ON d.disp_id = ca.disp_id
JOIN trans t ON a.account_id = t.account_id
WHERE dist.A2 = 'East Bohemia'
AND ca.issued > t.date",0,1,1.4789,714,131,"SELECT COUNT(DISTINCT a.account_id)
FROM customer_account a
JOIN disp d ON a.account_id = d.account_id
JOIN client c ON d.client_id = c.client_id
JOIN region r ON c.district_id = r.district_id
JOIN card ca ON d.disp_id = ca.disp_id
JOIN trans t ON a.account_id = t.account_id
WHERE r.A2 = 'East Bohemia'
AND ca.issued > t.date",parse_error,silent_failure_suspected,0,1.5342,760,132,anthropic
evo_tr_00090,TABLE_RENAME,financial,90,How many accounts who have region in Prague are eligible for loans?,0,"SELECT COUNT(DISTINCT a.account_id)
FROM account a
JOIN district d ON a.district_id = d.district_id
WHERE d.A2 = 'Prague'
AND a.account_id IN (SELECT account_id FROM loan)",0,2.5826,354,67,"SELECT COUNT(DISTINCT a.account_id)
FROM account a
JOIN district d ON a.district_id = d.district_id
WHERE d.A2 = 'Prague'
AND a.account_id IN (
  SELECT account_id FROM financial_assistance WHERE status = 'contract signed'
)",0,1.8002,356,80,"SELECT COUNT(DISTINCT a.account_id)
FROM account a
JOIN district d ON a.district_id = d.district_id
WHERE d.A3 = 'Prague'
AND a.account_id IN (SELECT account_id FROM loan)",0,1,1.1799,453,62,SELECT COUNT(DISTINCT a.account_id) FROM account AS a JOIN district AS d ON a.district_id = d.district_id WHERE d.A2 = 'Prague' AND a.account_id IN (SELECT account_id FROM financial_assistance),ast,silent_failure_suspected,0,1.2778,477,67,anthropic
